Name,Email,Course,Age
Student_681,user_681@student.ac.uk,Business,22
Student_682,user_682@student.ac.uk,Computing,31
Student_683,user_683@email.com,Business,15
Student_684,user_684@gmail.com,Automation,43
Student_685,user_685@email.com,Unknown,31
Student_686,user_686.email.com,Business,44
Student_687,user_687@student.ac.uk,Business,32
Student_688,user_688.email.com,Unknown,45
Student_689,user_689.email.com,Business,15
Student_690,user_690.email.com,Computing,18
Student_691,user_691@student.ac.uk,Unknown,30
Student_692,user_692@email.com,Computing,34
Student_693,user_693@email.com,Computing,17
Student_694,user_694@student.ac.uk,Automation,26
Student_695,user_695@gmail.com,Unknown,39
Student_696,user_696@gmail.com,Computing,17
Student_697,user_697@gmail.com,Computing,30
Student_698,user_698@student.ac.uk,Unknown,17
Student_699,user_699.email.com,Automation,44
Student_700,user_700@student.ac.uk,Automation,36
Student_701,user_701@gmail.com,Automation,26
Student_702,user_702@gmail.com,Automation,30
Student_703,user_703.email.com,Automation,41
Student_704,user_704@email.com,Computing,29
Student_705,user_705@gmail.com,Unknown,44
Student_706,user_706@gmail.com,Automation,43
Student_707,user_707.email.com,Computing,16
Student_708,user_708@gmail.com,Computing,43
Student_709,user_709@gmail.com,Computing,45
Student_710,user_710@gmail.com,Business,25
Student_711,user_711@gmail.com,Business,19
Student_712,user_712@email.com,Computing,21
Student_713,user_713@gmail.com,Computing,28
Student_714,user_714@student.ac.uk,Business,31
Student_715,user_715@email.com,Unknown,27
Student_716,user_716.email.com,Automation,23
Student_717,user_717@student.ac.uk,Automation,27
Student_718,user_718@student.ac.uk,Automation,34
Student_719,user_719@email.com,Automation,38
Student_720,user_720@email.com,Computing,43
Student_721,user_721@gmail.com,Computing,16
Student_722,user_722@student.ac.uk,Computing,21
Student_723,user_723.email.com,Unknown,30
Student_724,user_724.email.com,Automation,31
Student_725,user_725@gmail.com,Unknown,23
Student_726,user_726@email.com,Business,29
Student_727,user_727.email.com,Automation,40
Student_728,user_728.email.com,Automation,31
Student_729,user_729@gmail.com,Computing,45
Student_730,user_730.email.com,Computing,26
Student_731,user_731@gmail.com,Unknown,29
Student_732,user_732@student.ac.uk,Unknown,40
Student_733,user_733.email.com,Business,31
Student_734,user_734@email.com,Automation,26
Student_735,user_735@gmail.com,Computing,14
Student_736,user_736.email.com,Business,19
Student_737,user_737@student.ac.uk,Unknown,23
Student_738,user_738.email.com,Business,17
Student_739,user_739@student.ac.uk,Computing,37
Student_740,user_740@student.ac.uk,Computing,36
Student_741,user_741.email.com,Computing,22
Student_742,user_742@student.ac.uk,Unknown,20
Student_743,user_743.email.com,Computing,24
Student_744,user_744@student.ac.uk,Computing,18
Student_745,user_745.email.com,Unknown,26
Student_746,user_746.email.com,Automation,34
Student_747,user_747@email.com,Computing,19
Student_748,user_748@student.ac.uk,Business,41
Student_749,user_749@gmail.com,Unknown,26
Student_750,user_750@student.ac.uk,Unknown,42
Student_751,user_751.email.com,Computing,22
Student_752,user_752.email.com,Computing,31
Student_753,user_753@email.com,Unknown,19
Student_754,user_754@email.com,Computing,40
Student_755,user_755@gmail.com,Business,38
Student_756,user_756.email.com,Computing,31
Student_757,user_757@student.ac.uk,Computing,39
Student_758,user_758.email.com,Automation,26
Student_759,user_759@email.com,Business,31
Student_760,user_760@gmail.com,Automation,19
Student_761,user_761@gmail.com,Computing,24
Student_762,user_762@student.ac.uk,Business,14
Student_763,user_763.email.com,Unknown,44
Student_764,user_764@email.com,Unknown,33
Student_765,user_765@student.ac.uk,Computing,27
Student_766,user_766@email.com,Unknown,28
Student_767,user_767@gmail.com,Computing,44
Student_768,user_768@student.ac.uk,Business,14
Student_769,user_769.email.com,Automation,26
Student_770,user_770@gmail.com,Unknown,16
Student_771,user_771.email.com,Unknown,20
Student_772,user_772.email.com,Unknown,36
Student_773,user_773@student.ac.uk,Computing,30
Student_774,user_774@email.com,Unknown,32
Student_775,user_775@gmail.com,Computing,18
Student_776,user_776@student.ac.uk,Automation,23
Student_777,user_777.email.com,Automation,34
Student_778,user_778.email.com,Business,45
Student_779,user_779@student.ac.uk,Automation,35
Student_780,user_780@gmail.com,Computing,44
Student_781,user_781.email.com,Computing,29
Student_782,user_782.email.com,Business,16
Student_783,user_783@email.com,Business,21
Student_784,user_784@student.ac.uk,Business,32
Student_785,user_785@student.ac.uk,Business,17
Student_786,user_786@email.com,Business,35
Student_787,user_787@gmail.com,Business,30
Student_788,user_788@student.ac.uk,Business,14
Student_789,user_789.email.com,Unknown,29
Student_790,user_790@student.ac.uk,Automation,20
Student_791,user_791@gmail.com,Automation,26
Student_792,user_792.email.com,Computing,26
Student_793,user_793@email.com,Business,40
Student_794,user_794@gmail.com,Unknown,38
Student_795,user_795@student.ac.uk,Unknown,33
Student_796,user_796@gmail.com,Computing,43
Student_797,user_797@gmail.com,Business,35
Student_798,user_798.email.com,Automation,24
Student_799,user_799@email.com,Business,34
Student_800,user_800@email.com,Automation,19
Student_801,user_801@email.com,Computing,37
Student_802,user_802@email.com,Automation,36
Student_803,user_803@student.ac.uk,Computing,45
Student_804,user_804.email.com,Computing,32
Student_805,user_805@student.ac.uk,Unknown,35
Student_806,user_806@email.com,Unknown,15
Student_807,user_807@gmail.com,Computing,19
Student_808,user_808@student.ac.uk,Automation,15
Student_809,user_809@gmail.com,Computing,30
Student_810,user_810.email.com,Unknown,35
Student_811,user_811@email.com,Computing,34
Student_812,user_812@student.ac.uk,Computing,38
Student_813,user_813@email.com,Business,19
Student_814,user_814@gmail.com,Business,32
Student_815,user_815@email.com,Unknown,43
Student_816,user_816@gmail.com,Business,24
Student_817,user_817@student.ac.uk,Automation,34
Student_818,user_818@email.com,Business,19
Student_819,user_819@gmail.com,Automation,38
Student_820,user_820@student.ac.uk,Computing,35
Student_821,user_821@student.ac.uk,Business,16
Student_822,user_822@gmail.com,Automation,40
Student_823,user_823@student.ac.uk,Computing,23
Student_824,user_824@student.ac.uk,Automation,25
Student_825,user_825@student.ac.uk,Automation,44
Student_826,user_826@email.com,Unknown,23
Student_827,user_827@gmail.com,Unknown,21
Student_828,user_828@student.ac.uk,Business,41
Student_829,user_829@email.com,Unknown,40
Student_830,user_830.email.com,Business,16
Student_831,user_831.email.com,Unknown,27
Student_832,user_832.email.com,Computing,43
Student_833,user_833.email.com,Business,20
Student_834,user_834@gmail.com,Business,18
Student_835,user_835@gmail.com,Business,44
Student_836,user_836@email.com,Business,36
Student_837,user_837.email.com,Automation,14
Student_838,user_838.email.com,Computing,20
Student_839,user_839@email.com,Computing,29
Student_840,user_840@email.com,Automation,27
Student_841,user_841@student.ac.uk,Automation,35
Student_842,user_842@email.com,Business,17
Student_843,user_843@email.com,Computing,17
Student_844,user_844@email.com,Unknown,19
Student_845,user_845@email.com,Business,36
Student_846,user_846@student.ac.uk,Business,17
Student_847,user_847@email.com,Automation,29
Student_848,user_848@student.ac.uk,Automation,36
Student_849,user_849@gmail.com,Unknown,27
Student_850,user_850.email.com,Automation,21
Student_851,user_851@student.ac.uk,Unknown,44
Student_852,user_852@student.ac.uk,Business,41
Student_853,user_853.email.com,Automation,43
Student_854,user_854@student.ac.uk,Business,20
Student_855,user_855@gmail.com,Business,32
Student_856,user_856@student.ac.uk,Automation,43
Student_857,user_857@gmail.com,Automation,18
Student_858,user_858.email.com,Computing,14
Student_859,user_859@email.com,Unknown,37
Student_860,user_860@email.com,Automation,14
Student_861,user_861.email.com,Business,16
Student_862,user_862@email.com,Business,21
Student_863,user_863@student.ac.uk,Unknown,28
Student_864,user_864@gmail.com,Automation,36
Student_865,user_865.email.com,Automation,20
Student_866,user_866.email.com,Business,24
Student_867,user_867@student.ac.uk,Automation,25
Student_868,user_868@email.com,Unknown,28
Student_869,user_869@gmail.com,Computing,41
Student_870,user_870.email.com,Business,16
Student_871,user_871@gmail.com,Unknown,43
Student_872,user_872@student.ac.uk,Unknown,36
Student_873,user_873@gmail.com,Business,26
Student_874,user_874@email.com,Computing,43
Student_875,user_875@student.ac.uk,Business,31
Student_876,user_876@email.com,Business,39
Student_877,user_877.email.com,Computing,32
Student_878,user_878.email.com,Unknown,15
Student_879,user_879@gmail.com,Unknown,19
Student_880,user_880@student.ac.uk,Computing,24
Student_881,user_881@student.ac.uk,Business,34
Student_882,user_882@email.com,Computing,38
Student_883,user_883@gmail.com,Computing,19
Student_884,user_884.email.com,Computing,14
Student_885,user_885@student.ac.uk,Unknown,36
Student_886,user_886@gmail.com,Unknown,33
Student_887,user_887@gmail.com,Computing,25
Student_888,user_888@gmail.com,Automation,44
Student_889,user_889@student.ac.uk,Unknown,34
Student_890,user_890@gmail.com,Computing,38
Student_891,user_891@email.com,Business,38
Student_892,user_892@student.ac.uk,Business,15
Student_893,user_893.email.com,Automation,36
Student_894,user_894.email.com,Unknown,38
Student_895,user_895@student.ac.uk,Computing,42
Student_896,user_896@email.com,Unknown,43
Student_897,user_897@student.ac.uk,Business,28
Student_898,user_898@gmail.com,Unknown,14
Student_899,user_899@email.com,Computing,25
Student_900,user_900@gmail.com,Computing,23
Student_901,user_901@gmail.com,Unknown,30
Student_902,user_902@gmail.com,Business,22
Student_903,user_903@gmail.com,Business,15
Student_904,user_904.email.com,Computing,36
Student_905,user_905@student.ac.uk,Unknown,20
Student_906,user_906.email.com,Unknown,42
Student_907,user_907@student.ac.uk,Computing,44
Student_908,user_908@email.com,Unknown,19
Student_909,user_909.email.com,Computing,44
Student_910,user_910.email.com,Automation,34
Student_911,user_911.email.com,Unknown,15
Student_912,user_912.email.com,Business,20
Student_913,user_913@student.ac.uk,Automation,35
Student_914,user_914@student.ac.uk,Automation,20
Student_915,user_915@student.ac.uk,Business,30
Student_916,user_916@email.com,Business,20
Student_917,user_917@student.ac.uk,Unknown,15
Student_918,user_918@email.com,Business,21
Student_919,user_919@student.ac.uk,Business,39
Student_920,user_920@student.ac.uk,Business,36
Student_921,user_921.email.com,Business,22
Student_922,user_922.email.com,Business,41
Student_923,user_923@student.ac.uk,Automation,37
Student_924,user_924@gmail.com,Unknown,43
Student_925,user_925.email.com,Unknown,27
Student_926,user_926@gmail.com,Automation,34
Student_927,user_927@student.ac.uk,Business,42
Student_928,user_928.email.com,Computing,35
Student_929,user_929@student.ac.uk,Computing,22
Student_930,user_930@gmail.com,Unknown,45
Student_931,user_931.email.com,Business,44
Student_932,user_932@gmail.com,Unknown,25
Student_933,user_933@gmail.com,Unknown,40
Student_934,user_934@student.ac.uk,Business,40
Student_935,user_935.email.com,Unknown,15
Student_936,user_936@student.ac.uk,Computing,14
Student_937,user_937@gmail.com,Unknown,41
Student_938,user_938@gmail.com,Computing,36
Student_939,user_939.email.com,Unknown,44
Student_940,user_940@gmail.com,Business,33
Student_941,user_941.email.com,Unknown,25
Student_942,user_942@email.com,Automation,36
Student_943,user_943@email.com,Unknown,25
Student_944,user_944@email.com,Computing,26
Student_945,user_945@student.ac.uk,Automation,15
Student_946,user_946@gmail.com,Automation,45
Student_947,user_947@gmail.com,Computing,36
Student_948,user_948@student.ac.uk,Computing,44
Student_949,user_949@email.com,Business,28
Student_950,user_950@email.com,Automation,17
Student_951,user_951@gmail.com,Automation,43
Student_952,user_952@gmail.com,Business,30
Student_953,user_953@student.ac.uk,Computing,21
Student_954,user_954@email.com,Automation,40
Student_955,user_955@email.com,Unknown,24
Student_956,user_956.email.com,Automation,14
Student_957,user_957@email.com,Unknown,40
Student_958,user_958.email.com,Unknown,41
Student_959,user_959@email.com,Business,31
Student_960,user_960@email.com,Computing,39
Student_961,user_961.email.com,Business,43
Student_962,user_962@student.ac.uk,Business,16
Student_963,user_963@email.com,Automation,32
Student_964,user_964@email.com,Computing,17
Student_965,user_965.email.com,Business,40
Student_966,user_966.email.com,Automation,20
Student_967,user_967.email.com,Computing,19
Student_968,user_968@email.com,Business,35
Student_969,user_969@email.com,Unknown,21
Student_970,user_970@email.com,Business,16
Student_971,user_971@gmail.com,Business,33
Student_972,user_972@email.com,Computing,29
Student_973,user_973@email.com,Automation,39
Student_974,user_974@student.ac.uk,Unknown,29
Student_975,user_975@email.com,Computing,38
Student_976,user_976@student.ac.uk,Automation,35
Student_977,user_977.email.com,Unknown,37
Student_978,user_978@email.com,Unknown,30
Student_979,user_979.email.com,Unknown,19
Student_980,user_980@email.com,Business,30
Student_981,user_981.email.com,Business,29
Student_982,user_982@email.com,Automation,15
Student_983,user_983@student.ac.uk,Unknown,24
Student_984,user_984.email.com,Business,14
Student_985,user_985.email.com,Business,37
Student_986,user_986@email.com,Computing,22
Student_987,user_987@student.ac.uk,Unknown,41
Student_988,user_988@student.ac.uk,Automation,18
Student_989,user_989.email.com,Computing,21
Student_990,user_990@email.com,Business,21
Student_991,user_991@gmail.com,Computing,42
Student_992,user_992@gmail.com,Business,14
Student_993,user_993.email.com,Unknown,26
Student_994,user_994@email.com,Business,40
Student_995,user_995.email.com,Business,16
Student_996,user_996@gmail.com,Automation,16
